time,open,high,low,close,funding
2020-03-04T16:00:00Z,8706.93,8770,8680.04,8760.66,6.790170254318606
2020-03-05T00:00:00Z,8759.99,8959.18,8759.99,8907.53,9.327564079203876
2020-03-05T08:00:00Z,8907.53,9148.51,8903.72,9098.92,12.597070443141401
2020-03-05T16:00:00Z,9098.92,9174.24,9044.82,9070.17,7.835764783963972
2020-03-06T00:00:00Z,9070.18,9149.19,9000.01,9109.37,19.308631145630972
2020-03-06T08:00:00Z,9110.88,9182.08,9022,9024.28,17.641270617621995
2020-03-06T16:00:00Z,9024.28,9158.72,9024.28,9158.51,30.01614986724366
2020-03-07T00:00:00Z,9158.51,9170.05,9066.72,9105.01,26.348299492495954
2020-03-07T08:00:00Z,9105.01,9157.8,9090.02,9136.43,15.690374991792488
2020-03-07T16:00:00Z,9136.43,9214.67,8850.47,8901.37,19.015971541672783
2020-03-08T00:00:00Z,8901.36,8901.37,8712,8750.49,29.589941817190102
2020-03-08T08:00:00Z,8750.49,8760.76,8300,8403.91,18.31021297876656
2020-03-08T16:00:00Z,8402.11,8403.84,8002.2,8037.76,-8.21314677531343
2020-03-09T00:00:00Z,8037.73,8187.03,7689.99,7905.87,2.3642913942095722
2020-03-09T08:00:00Z,7905.87,7997.77,7630,7770.1,-4.488754284534324
2020-03-09T16:00:00Z,7769.3,7945.5,7693.66,7934.52,14.659211786804406
2020-03-10T00:00:00Z,7934.56,7968.25,7842.29,7900.66,12.959695168506368
2020-03-10T08:00:00Z,7900.66,8158.25,7742.27,7765.96,-7.894702332982451
2020-03-10T16:00:00Z,7766.7,8040.64,7733.56,7894.68,-5.914345695756939
2020-03-11T00:00:00Z,7894.68,7967.48,7825,7866.89,-3.7595148116198462
2020-03-11T08:00:00Z,7867.03,7926.77,7745,7781.06,-10.456626012773196
2020-03-11T16:00:00Z,7783.57,7987.97,7583.27,7938.05,5.5777098551321735
2020-03-12T00:00:00Z,7938.05,7969.45,7350,7386.84,7.991494292373891
2020-03-12T08:00:00Z,7386.84,7463.79,5578,6134.04,-2.971721775310854
2020-03-12T16:00:00Z,6136.86,6250.99,4644,4857.1,-180.31621071647052
2020-03-13T00:00:00Z,4857.1,5858,3858,5449.03,-703.8108539161958
2020-03-13T08:00:00Z,5431.38,5995,4924.97,5245.28,-1176.046216556619
2020-03-13T16:00:00Z,5239.35,5790,4860,5637.6,-393.620078085615
2020-03-14T00:00:00Z,5630.93,5669,5360.55,5537.19,-412.00653237251225
2020-03-14T08:00:00Z,5537.19,5553.4,5214.47,5323.84,-162.18251582342964
2020-03-14T16:00:00Z,5323.76,5514.45,5050,5165.25,-69.94945158448878
2020-03-15T00:00:00Z,5161.16,5313,5085.91,5262.35,-32.51242343379823
2020-03-15T08:00:00Z,5263.05,5582.62,5207.84,5312.45,-38.88915536955595
2020-03-15T16:00:00Z,5313.54,5985,5163.16,5345.35,-12.787526098866298
2020-03-16T00:00:00Z,5346.86,5350.3,4773,4774.67,-1.8963185305894692
2020-03-16T08:00:00Z,4774.68,5173.25,4432.3,5153.43,-45.59118267382573
2020-03-16T16:00:00Z,5153.3,5214.2,4830,5037.61,-82.29525513743663
2020-03-17T00:00:00Z,5039.95,5448.27,4935.6,5378.08,-43.148641468229776
