time,open,high,low,close,funding
2015-02-05T00:00:00Z,227.11,228.9,215,216.76,NaN
2015-02-06T00:00:00Z,216.84,226.64,216.03,223.2,NaN
2015-02-07T00:00:00Z,223.2,230.5,222.67,229,NaN
2015-02-08T00:00:00Z,229.16,231.6,220,223.99,NaN
2015-02-09T00:00:00Z,224.01,225,216.45,221.1,NaN
2015-02-10T00:00:00Z,221.13,222,215,220.87,NaN
2015-02-11T00:00:00Z,221.07,223.61,217.46,219.81,NaN
2015-02-12T00:00:00Z,219.96,224.61,218,223.21,NaN
2015-02-13T00:00:00Z,223.2,242.36,221.55,236.49,NaN
2015-02-14T00:00:00Z,236.92,259.98,236.08,256.66,NaN
2015-02-15T00:00:00Z,256.66,267.86,228,235.54,NaN
2015-02-16T00:00:00Z,235.54,241,229.6,234.68,NaN
2015-02-17T00:00:00Z,234.41,248,233,244.82,NaN
2015-02-18T00:00:00Z,244.9,246,231.93,237.49,NaN
2015-02-19T00:00:00Z,237.49,245,235.58,240.9,NaN
2015-02-20T00:00:00Z,241.11,248.32,239.99,245.34,NaN
2015-02-21T00:00:00Z,245.34,248.43,244,245.99,NaN
2015-02-22T00:00:00Z,245.72,247.48,234.01,236.83,NaN
2015-02-23T00:00:00Z,236.83,240.97,232,239.49,NaN
2015-02-24T00:00:00Z,239.49,241.91,235.51,239.87,NaN
2015-02-25T00:00:00Z,239.87,241,235.1,238.19,NaN
2015-02-26T00:00:00Z,238.21,238.47,234.33,237.11,NaN
2015-02-27T00:00:00Z,237.21,259,236.29,254.42,NaN
2015-02-28T00:00:00Z,254.42,256.97,250,255.59,NaN
2015-03-01T00:00:00Z,255.73,262,244.88,260.24,NaN
2015-03-02T00:00:00Z,260.29,279.8,256.6,276.7,NaN
2015-03-03T00:00:00Z,276.79,289.5,267.07,283.27,NaN
2015-03-04T00:00:00Z,283.09,287,267.39,273.37,NaN
2015-03-05T00:00:00Z,273.38,281.09,262.49,276.86,NaN
2015-03-06T00:00:00Z,276.54,280,269.12,273.23,NaN
2015-03-07T00:00:00Z,273.22,279.44,270.55,276.89,NaN
2015-03-08T00:00:00Z,276.86,278.97,270.29,275.5,NaN
2015-03-09T00:00:00Z,275.47,294.42,275,290.19,NaN
2015-03-10T00:00:00Z,290.2,299.48,289.82,293.47,NaN
2015-03-11T00:00:00Z,293.46,297.8,290.51,296.99,NaN
2015-03-12T00:00:00Z,296.98,298.9,291.87,296.05,NaN
2015-03-13T00:00:00Z,295.87,296.43,284,284,NaN
2015-03-14T00:00:00Z,284.37,289,280.86,283.95,NaN
2015-03-15T00:00:00Z,283.77,289.24,282.5,288,NaN
2015-03-16T00:00:00Z,287.99,294.99,287.41,292.37,NaN
2015-03-17T00:00:00Z,292.36,293.69,284.01,286.74,NaN
2015-03-18T00:00:00Z,286.63,287,250,258.5,NaN
2015-03-19T00:00:00Z,258.62,266.8,249.2,263,NaN
2015-03-20T00:00:00Z,263.06,267.42,259.31,263.31,NaN
2015-03-21T00:00:00Z,263.31,263.62,256.66,261.57,NaN
2015-03-22T00:00:00Z,261.57,271.27,259.71,269.45,NaN
2015-03-23T00:00:00Z,269.25,273.99,260.81,267.53,NaN
2015-03-24T00:00:00Z,267.54,268.51,244.86,246.15,NaN
2015-03-25T00:00:00Z,246.29,249.99,234.51,246.88,NaN
2015-03-26T00:00:00Z,246.99,254.9,244.92,249.88,NaN
2015-03-27T00:00:00Z,249.76,250.99,246.44,247.81,NaN
2015-03-28T00:00:00Z,247.93,254.99,247.81,253.52,NaN
2015-03-29T00:00:00Z,253.6,254,241,243.69,NaN
2015-03-30T00:00:00Z,243.6,250.06,237.94,248.78,NaN
2015-03-31T00:00:00Z,248.78,249.98,242.87,245.5,NaN
2015-04-01T00:00:00Z,245.5,248.22,241.07,247.87,NaN
2015-04-02T00:00:00Z,247.5,255.24,245.8,254.39,NaN
2015-04-03T00:00:00Z,254.79,257.43,252.59,254.84,NaN
2015-04-04T00:00:00Z,255,256.6,251.26,254.37,NaN
2015-04-05T00:00:00Z,254.37,262,252.06,261.47,NaN
2015-04-06T00:00:00Z,261.49,263,255,256.85,NaN
2015-04-07T00:00:00Z,256.84,258.7,253.45,254.27,NaN
2015-04-08T00:00:00Z,254.23,255.75,244.29,246.58,NaN
2015-04-09T00:00:00Z,246.81,248.16,239.02,244.74,NaN
2015-04-10T00:00:00Z,244.46,244.66,232.35,236.78,NaN
2015-04-11T00:00:00Z,236.78,239.99,234.77,237.91,NaN
2015-04-12T00:00:00Z,237.91,239.16,234.02,237.55,NaN
2015-04-13T00:00:00Z,237.57,238,220.77,225.73,NaN
2015-04-14T00:00:00Z,225.42,226.9,216.92,221.05,NaN
2015-04-15T00:00:00Z,221.05,224.52,218.09,224.35,NaN
2015-04-16T00:00:00Z,224.35,230.75,223.66,229.45,NaN
2015-04-17T00:00:00Z,229.45,230.08,220.46,223.62,NaN
2015-04-18T00:00:00Z,223.55,224.04,222.18,224.02,NaN
2015-04-19T00:00:00Z,224.04,226.72,223.44,224.03,NaN
2015-04-20T00:00:00Z,224.03,227.45,223.45,225.37,NaN
2015-04-21T00:00:00Z,225.35,235.89,224.01,235.89,NaN
2015-04-22T00:00:00Z,235.89,238.6,232.78,233.98,NaN
2015-04-23T00:00:00Z,233.96,236.54,232.79,235.99,NaN
2015-04-24T00:00:00Z,235.95,236.93,230.12,231.51,NaN
2015-04-25T00:00:00Z,231.51,233.67,226.83,227.05,NaN
2015-04-26T00:00:00Z,227.05,227.91,215.56,221.27,NaN
2015-04-27T00:00:00Z,221.27,231.11,218.78,227.58,NaN
2015-04-28T00:00:00Z,227.41,229.04,220.46,225.64,NaN
2015-04-29T00:00:00Z,225.39,227.3,220.2,225.6,NaN
2015-04-30T00:00:00Z,225.78,240,225.1,236.81,NaN
2015-05-01T00:00:00Z,236.78,238.78,233.01,233.14,NaN
2015-05-02T00:00:00Z,233.15,237.15,233,235.94,NaN
2015-05-03T00:00:00Z,235.94,242.97,234.26,240.78,NaN
2015-05-04T00:00:00Z,240.88,243.99,238.06,239.75,NaN
2015-05-05T00:00:00Z,239.75,240,232,236.76,NaN
2015-05-06T00:00:00Z,236.76,237.87,228.38,230,NaN
2015-05-07T00:00:00Z,230,239.18,228.67,237.99,NaN
2015-05-08T00:00:00Z,237.97,247.06,236.35,244.54,NaN
2015-05-09T00:00:00Z,244.44,247.6,240,242.5,NaN
2015-05-10T00:00:00Z,242.59,244.89,239.63,241.57,NaN
2015-05-11T00:00:00Z,241.59,245.49,239.5,242.86,NaN
2015-05-12T00:00:00Z,242.74,243.4,240.37,242.03,NaN
2015-05-13T00:00:00Z,242.04,244.13,235.54,236.32,NaN
2015-05-14T00:00:00Z,236.93,240,232.61,237.46,NaN
2015-05-15T00:00:00Z,237.39,239,236.89,237.82,NaN
2015-05-16T00:00:00Z,237.91,237.99,235.48,236.73,NaN
2015-05-17T00:00:00Z,236.72,238.45,236.7,237.12,NaN
2015-05-18T00:00:00Z,237.1,237.89,231.66,234.04,NaN
2015-05-19T00:00:00Z,234.04,234.92,231.53,232.59,NaN
2015-05-20T00:00:00Z,232.58,235,232.54,234.54,NaN
2015-05-21T00:00:00Z,234.55,236.74,234.16,235.77,NaN
2015-05-22T00:00:00Z,235.77,242,235.11,240.45,NaN
2015-05-23T00:00:00Z,240.41,240.64,237.89,239.36,NaN
2015-05-24T00:00:00Z,239.38,242,238.27,240.82,NaN
2015-05-25T00:00:00Z,240.68,241.4,236.71,237.43,NaN
2015-05-26T00:00:00Z,237.39,238.34,235.81,236.79,NaN
2015-05-27T00:00:00Z,236.8,238.75,236.47,237.35,NaN
2015-05-28T00:00:00Z,237.35,238.48,236.23,237.34,NaN
2015-05-29T00:00:00Z,237.25,237.68,235.01,236.89,NaN
2015-05-30T00:00:00Z,236.89,236.99,231,233.55,NaN
2015-05-31T00:00:00Z,233.61,233.94,229.55,230.21,NaN
2015-06-01T00:00:00Z,230.18,230.99,221.58,223.56,NaN
2015-06-02T00:00:00Z,223.55,226.68,221.84,225.85,NaN
2015-06-03T00:00:00Z,225.83,227.45,223.82,225.86,NaN
2015-06-04T00:00:00Z,225.85,226.07,223.56,224.57,NaN
2015-06-05T00:00:00Z,224.57,226.74,223.01,224.97,NaN
2015-06-06T00:00:00Z,225.03,225.61,224.27,225.48,NaN
2015-06-07T00:00:00Z,225.48,226.09,222.88,223.89,NaN
2015-06-08T00:00:00Z,223.88,230.16,223.63,229.1,NaN
2015-06-09T00:00:00Z,229.1,232.06,228.31,229.18,NaN
2015-06-10T00:00:00Z,229.31,230.45,227.98,228.73,NaN
2015-06-11T00:00:00Z,228.79,230.92,228.7,229.69,NaN
2015-06-12T00:00:00Z,229.68,231.32,229.01,229.47,NaN
2015-06-13T00:00:00Z,229.21,233.49,228.79,233.47,NaN
2015-06-14T00:00:00Z,233.49,235,232.53,233.6,NaN
2015-06-15T00:00:00Z,233.61,238.5,233.6,236.99,NaN
2015-06-16T00:00:00Z,236.92,253.26,236.01,251.91,NaN
2015-06-17T00:00:00Z,251.88,259.46,247,250.25,NaN
2015-06-18T00:00:00Z,250.18,253.29,243.51,249.27,NaN
2015-06-19T00:00:00Z,249.33,251.05,245.04,246.33,NaN
2015-06-20T00:00:00Z,246.33,246.99,240.46,246.13,NaN
2015-06-21T00:00:00Z,246.08,246.98,242,244.66,NaN
2015-06-22T00:00:00Z,244.66,248.5,243.86,247.5,NaN
2015-06-23T00:00:00Z,247.48,248.06,243.01,244.52,NaN
2015-06-24T00:00:00Z,244.54,244.92,239.51,240.04,NaN
2015-06-25T00:00:00Z,240.14,243.44,239.91,242.44,NaN
2015-06-26T00:00:00Z,242.46,243.1,239.91,243,NaN
2015-06-27T00:00:00Z,242.99,252.22,242.6,251.59,NaN
2015-06-28T00:00:00Z,251.46,251.87,247.51,249.11,NaN
2015-06-29T00:00:00Z,249.11,257.99,249.09,257.54,NaN
2015-06-30T00:00:00Z,257.53,269.39,255.91,263.82,NaN
2015-07-01T00:00:00Z,263.83,265.45,255.12,259.02,NaN
2015-07-02T00:00:00Z,258.96,262,253,254.85,NaN
2015-07-03T00:00:00Z,254.86,257.37,252.77,256.95,NaN
2015-07-04T00:00:00Z,256.94,261,254.4,260.64,NaN
2015-07-05T00:00:00Z,260.64,275.25,258.99,271.74,NaN
2015-07-06T00:00:00Z,272.17,277.88,268.27,269.94,NaN
2015-07-07T00:00:00Z,269.78,272.11,264.5,266.18,NaN
2015-07-08T00:00:00Z,266.18,273.97,264.41,270.97,NaN
2015-07-09T00:00:00Z,271.5,272.5,267.1,269.75,NaN
2015-07-10T00:00:00Z,269.77,294.71,269,286.67,NaN
2015-07-11T00:00:00Z,286.71,299,284.5,294.23,NaN
2015-07-12T00:00:00Z,294.29,316.52,293.5,312.16,NaN
2015-07-13T00:00:00Z,312.19,312.91,281.62,293.08,NaN
2015-07-14T00:00:00Z,292.93,297.78,286.25,287.51,NaN
2015-07-15T00:00:00Z,287.48,294.11,284.98,285.7,NaN
2015-07-16T00:00:00Z,285.7,292.78,275,279.38,NaN
2015-07-17T00:00:00Z,279.38,281.38,272.64,280.58,NaN
2015-07-18T00:00:00Z,280.14,282.71,276.34,277.71,NaN
2015-07-19T00:00:00Z,277.71,278.48,275,275.61,NaN
2015-07-20T00:00:00Z,275.6,280,273.34,280,NaN
2015-07-21T00:00:00Z,279.96,281.27,276.85,277.32,NaN
2015-07-22T00:00:00Z,277.33,278.54,275.01,277.89,NaN
2015-07-23T00:00:00Z,277.96,279.75,276.28,277.39,NaN
2015-07-24T00:00:00Z,277.23,291.52,276.43,289.12,NaN
2015-07-25T00:00:00Z,289.12,291.67,286.82,289.7,NaN
2015-07-26T00:00:00Z,289.68,294.49,288.65,293.89,NaN
2015-07-27T00:00:00Z,293.88,297,287.24,294.21,NaN
2015-07-28T00:00:00Z,294.22,298,293.65,295.76,NaN
2015-07-29T00:00:00Z,295.74,296.58,289.01,290.19,NaN
2015-07-30T00:00:00Z,290.26,291.56,286.56,288.49,NaN
2015-07-31T00:00:00Z,288.49,290,282.79,285.19,NaN
2015-08-01T00:00:00Z,285.2,285.6,277.26,281.53,NaN
2015-08-02T00:00:00Z,281.53,282.62,277.33,282.62,NaN
2015-08-03T00:00:00Z,282.62,285.86,280.27,280.95,NaN
2015-08-04T00:00:00Z,280.95,286.47,280.11,285.51,NaN
2015-08-05T00:00:00Z,285.6,286.25,282.01,282.77,NaN
2015-08-06T00:00:00Z,282.44,282.61,278.95,279.65,NaN
2015-08-07T00:00:00Z,279.37,281.17,277.05,279.94,NaN
2015-08-08T00:00:00Z,280.06,280.16,260.07,262.02,NaN
2015-08-09T00:00:00Z,262.02,268.8,260.97,267.63,NaN
2015-08-10T00:00:00Z,267.6,268.89,263.17,265.15,NaN
2015-08-11T00:00:00Z,265.15,271.99,264.91,271.99,NaN
2015-08-12T00:00:00Z,271.99,272.4,265.79,266.94,NaN
2015-08-13T00:00:00Z,266.81,267.82,262.94,264.67,NaN
2015-08-14T00:00:00Z,264.48,267.98,262.5,266.17,NaN
2015-08-15T00:00:00Z,266.21,267.69,261.77,262.46,NaN
2015-08-16T00:00:00Z,262.45,263.1,255.67,259.2,NaN
2015-08-17T00:00:00Z,259.2,261.57,255.58,257.31,NaN
2015-08-18T00:00:00Z,257.56,258.04,200,221.99,NaN
2015-08-19T00:00:00Z,221.99,238.99,214.91,227.34,NaN
2015-08-20T00:00:00Z,227.46,238.2,227.45,235.56,NaN
2015-08-21T00:00:00Z,235.56,236.99,231.15,232.85,NaN
2015-08-22T00:00:00Z,232.85,235.53,222.68,231.15,NaN
2015-08-23T00:00:00Z,231.16,233.25,226.15,229.21,NaN
2015-08-24T00:00:00Z,229.23,229.24,210,211.16,NaN
2015-08-25T00:00:00Z,211.16,229.49,198.02,223.73,NaN
2015-08-26T00:00:00Z,223.73,231.97,220.16,226.81,NaN
2015-08-27T00:00:00Z,226.72,229.99,224,225.8,NaN
2015-08-28T00:00:00Z,225.62,236.18,221.2,231.55,NaN
2015-08-29T00:00:00Z,231.55,233.95,228,230.61,NaN
2015-08-30T00:00:00Z,230.61,233.47,226.59,229.39,NaN
2015-08-31T00:00:00Z,229.4,233,225.23,230.75,NaN
2015-09-01T00:00:00Z,230.76,233.5,226.42,228.22,NaN
2015-09-02T00:00:00Z,228.22,231.43,226.43,229.97,NaN
2015-09-03T00:00:00Z,229.95,230.79,226.48,227.25,NaN
2015-09-04T00:00:00Z,227.24,232.49,227.24,231.39,NaN
2015-09-05T00:00:00Z,231.43,237.24,230.12,236.01,NaN
2015-09-06T00:00:00Z,236.17,244.82,235.54,241.29,NaN
2015-09-07T00:00:00Z,241.26,242.98,239.21,241.31,NaN
2015-09-08T00:00:00Z,241.31,247.82,240.31,244.14,NaN
2015-09-09T00:00:00Z,244.24,244.69,238.6,238.75,NaN
2015-09-10T00:00:00Z,238.74,241.4,236.69,238.52,NaN
2015-09-11T00:00:00Z,238.55,241.54,238.5,240.9,NaN
2015-09-12T00:00:00Z,240.9,241.12,235.26,236.5,NaN
2015-09-13T00:00:00Z,236.5,236.91,229.72,230.82,NaN
2015-09-14T00:00:00Z,230.83,233.99,228.01,231.01,NaN
2015-09-15T00:00:00Z,231.02,232.43,230.26,230.6,NaN
2015-09-16T00:00:00Z,230.67,232,226.85,229.73,NaN
2015-09-17T00:00:00Z,229.72,235.93,229.01,233.34,NaN
2015-09-18T00:00:00Z,233.31,234.96,231.75,233.78,NaN
2015-09-19T00:00:00Z,233.78,234.31,232,232.88,NaN
2015-09-20T00:00:00Z,232.88,234,231.84,232.24,NaN
2015-09-21T00:00:00Z,232.26,233.64,226.87,227.31,NaN
2015-09-22T00:00:00Z,227.31,232.5,224.45,231.28,NaN
2015-09-23T00:00:00Z,231.31,233,229.27,230.26,NaN
2015-09-24T00:00:00Z,230.26,235.99,230.09,235.27,NaN
2015-09-25T00:00:00Z,235.35,237.62,234.02,235.89,NaN
2015-09-26T00:00:00Z,235.88,236.2,233.5,234.69,352.82098427561016
2015-09-27T00:00:00Z,234.67,235.03,233.2,233.58,-37.51284686536288
2015-09-28T00:00:00Z,233.53,240.52,233.53,239.99,52.93903568159386
2015-09-29T00:00:00Z,239.96,241.05,236.65,236.89,162.5671787059425
2015-09-30T00:00:00Z,236.88,238.75,236.26,237.14,47.48515433199707
2015-10-01T00:00:00Z,237.1,239.86,236.9,238.34,-6.356368241907607
2015-10-02T00:00:00Z,238.34,239.4,236.97,238.28,-39.388420094015494
2015-10-03T00:00:00Z,238.31,240.62,237.73,239.92,29.54036640354851
2015-10-04T00:00:00Z,239.93,240.28,239.07,239.87,56.199134833927246
2015-10-05T00:00:00Z,239.87,240.98,237.5,240.95,-27.645593159244143
2015-10-06T00:00:00Z,240.93,248,240.31,246.64,7.811806711943259
2015-10-07T00:00:00Z,246.7,247.96,240.2,244,79.13593472099856
2015-10-08T00:00:00Z,244,245.38,242.2,242.94,87.5791300796388
2015-10-09T00:00:00Z,242.94,244.88,241.1,244.35,56.03246889936897
2015-10-10T00:00:00Z,244.44,246.1,243.8,246.07,53.022097887739925
2015-10-11T00:00:00Z,246.06,250,245.63,249.02,8.566151711191793
2015-10-12T00:00:00Z,249.01,249.14,245.89,246.39,-32.48546144121217
2015-10-13T00:00:00Z,246.43,251.5,244.86,250.99,-9.781218240747124
2015-10-14T00:00:00Z,250.98,255,250.25,253.27,58.34757920959499
2015-10-15T00:00:00Z,253.25,256.77,253.18,254.99,59.93015630502341
2015-10-16T00:00:00Z,254.98,267.6,254.86,263.43,87.12074608135268
2015-10-17T00:00:00Z,263.45,274.81,263.05,272.87,55.825966505381075
2015-10-18T00:00:00Z,272.88,273.5,262.94,265,297.98144913458015
2015-10-19T00:00:00Z,265,268.23,262.05,265.17,283.5840455307115
2015-10-20T00:00:00Z,265.09,272.95,264.38,271.14,268.1827440985619
2015-10-21T00:00:00Z,271.16,272.85,265,268.77,147.08269203861457
2015-10-22T00:00:00Z,268.77,280,268.75,275.84,41.372069904215714
2015-10-23T00:00:00Z,275.76,281.17,275.4,278.76,32.42364577133716
2015-10-24T00:00:00Z,278.76,284.49,278.75,284.29,173.57057537580644
2015-10-25T00:00:00Z,284.29,295.93,283.28,284.97,177.31282917398661
2015-10-26T00:00:00Z,284.97,287.68,282.04,287.1,215.14958625079595
2015-10-27T00:00:00Z,287.1,297.99,286.89,295.61,287.1770906011327
2015-10-28T00:00:00Z,295.68,308.93,295.65,304.09,310.9135426208578
2015-10-29T00:00:00Z,304.1,320.99,301.8,316.08,182.75154856601583
2015-10-30T00:00:00Z,316.07,336.97,315.9,329.11,186.55725301437232
2015-10-31T00:00:00Z,329.11,334.28,306.29,314.85,-230.90916113084725
2015-11-01T00:00:00Z,314.84,332,311.44,329.46,474.2370101341392
2015-11-02T00:00:00Z,329.45,371.82,326.07,365.21,555.7897453544435
2015-11-03T00:00:00Z,365.14,422.3,362.07,404.1,679.228555229332
2015-11-04T00:00:00Z,404.06,499.99,368.15,410,1156.4239863230264
2015-11-05T00:00:00Z,410,450,366.66,387.21,2246.9315216680648
2015-11-06T00:00:00Z,387.21,395,351,374.09,1438.6838150360768
2015-11-07T00:00:00Z,374.26,392,371.43,384.81,899.2422511235378
2015-11-08T00:00:00Z,384.8,389,363.58,373.83,208.2576461815906
2015-11-09T00:00:00Z,373.84,386.96,360.8,379.53,98.84991716625491
2015-11-10T00:00:00Z,379.55,382.23,322,337.14,296.2136822240432
2015-11-11T00:00:00Z,337.14,341.75,293.32,313.2,388.9225256176916
2015-11-12T00:00:00Z,313.2,344.99,312.24,336.49,459.9220500828184
2015-11-13T00:00:00Z,336.49,343,325,338.07,354.74678203770725
2015-11-14T00:00:00Z,338.08,339.57,329.4,334.71,142.67854148422555
2015-11-15T00:00:00Z,334.67,336.46,319.89,322.93,3.659093525013146
2015-11-16T00:00:00Z,322.94,334.1,316.12,332.89,-118.4679845705115
2015-11-17T00:00:00Z,332.85,340.72,330.1,336.49,-10.094414270455376
2015-11-18T00:00:00Z,336.49,338,330,335.49,-26.085985482969477
2015-11-19T00:00:00Z,335.5,336.38,324.9,326.41,39.77162474811169
2015-11-20T00:00:00Z,326.53,327.04,311.23,322.39,46.75791390966333
2015-11-21T00:00:00Z,322.39,328,316.33,327,-18.012644406196042
2015-11-22T00:00:00Z,326.99,327,321,323.71,162.3650433251449
2015-11-23T00:00:00Z,323.72,326,322,323,98.55631266539689
2015-11-24T00:00:00Z,323.01,323.17,318,321,202.74018108216075
2015-11-25T00:00:00Z,320.96,330.06,316.26,328.98,-34.66907499825067
2015-11-26T00:00:00Z,328.99,368.18,328.98,352.57,104.21730910213644
2015-11-27T00:00:00Z,352.56,364.46,347.96,358.19,152.39973034294962
2015-11-28T00:00:00Z,358.2,359.63,351.09,357.24,253.21846953650206
2015-11-29T00:00:00Z,357.24,373.63,354.26,372.24,218.2024852826664
2015-11-30T00:00:00Z,372.25,382.87,367.5,376.86,512.3127937032074
2015-12-01T00:00:00Z,376.88,378.94,354.6,362.68,584.4870725604657
2015-12-02T00:00:00Z,362.68,363.06,347.55,360,101.58090156867739
2015-12-03T00:00:00Z,360,369.99,356.52,361.77,120.46288672742655
2015-12-04T00:00:00Z,361.89,364.85,355.43,363.98,55.590475039273834
2015-12-05T00:00:00Z,363.98,390,363.97,387.99,-15.779171148240845
2015-12-06T00:00:00Z,388.03,401.01,375.22,387.57,274.61841252969185
2015-12-07T00:00:00Z,387.53,397.57,383,394.73,541.8236405950603
2015-12-08T00:00:00Z,394.73,418.94,386.69,418.94,289.9816808243361
2015-12-09T00:00:00Z,417.84,425,401,418.39,335.0380868899607
2015-12-10T00:00:00Z,418.39,419.5,408,415.68,459.98289584230565
2015-12-11T00:00:00Z,415.68,453.13,415.67,452.95,291.00865906403226
2015-12-12T00:00:00Z,452.95,469.34,403,436.87,386.35507027462546
2015-12-13T00:00:00Z,436.9,443.83,419.42,433.83,833.8812754274888
2015-12-14T00:00:00Z,433.38,450,429.12,444.01,285.5270707845421
2015-12-15T00:00:00Z,444.03,464.95,443.76,464.27,366.0878633667096
2015-12-16T00:00:00Z,464.5,464.73,440,453.97,421.2887135711845
2015-12-17T00:00:00Z,453.96,456.33,446.01,455.5,-413.4108172015266
2015-12-18T00:00:00Z,455.5,465.1,453.28,463.17,95.39211879366371
2015-12-19T00:00:00Z,463.14,465.6,451.58,461.29,179.9271814049368
2015-12-20T00:00:00Z,461.29,461.3,430,442.22,57.646592709982514
2015-12-21T00:00:00Z,442.36,444.44,424.66,436.81,-12.08182316338785
2015-12-22T00:00:00Z,436.85,442,432.58,433.92,2.812235149087128
2015-12-23T00:00:00Z,433.94,445.11,428.29,442.43,102.85043239949565
2015-12-24T00:00:00Z,442.43,460,442.42,455.74,196.13418739826338
2015-12-25T00:00:00Z,455.74,458.99,450.01,455.84,16.521111311659563
2015-12-26T00:00:00Z,455.82,458.29,410,419.41,74.44065746797834
2015-12-27T00:00:00Z,419.41,429.85,410.02,424.72,-147.73592331182334
2015-12-28T00:00:00Z,424.73,429.9,418,421.94,129.64341325298236
2015-12-29T00:00:00Z,421.94,433.9,419.31,433.89,162.18963092523097
2015-12-30T00:00:00Z,433.89,434.99,422.35,427.95,63.193742584694455
2015-12-31T00:00:00Z,427.9,434,419.04,430.35,-80.39179126219254
2016-01-01T00:00:00Z,430.35,437.15,427.92,435.66,-130.0162178747295
2016-01-02T00:00:00Z,435.67,437.56,432.41,435.4,6.85893859190434
2016-01-03T00:00:00Z,435.4,435.75,425.02,431.91,6.405590542799877
2016-01-04T00:00:00Z,431.9,435.79,431.37,433.85,-61.45974316542663
2016-01-05T00:00:00Z,433.84,435.64,430,433.34,-114.466981622449
2016-01-06T00:00:00Z,433.32,433.46,428.15,430.87,-60.8078649901101
2016-01-07T00:00:00Z,430.66,460.15,430.64,459.08,-98.26458796292908
2016-01-08T00:00:00Z,459.07,464.4,447.53,454.44,39.723785338859116
2016-01-09T00:00:00Z,454.41,456,447.66,450.38,144.21652234038595
2016-01-10T00:00:00Z,450.39,451.39,442.96,449.99,-36.29788448168048
2016-01-11T00:00:00Z,449.99,452.65,445.88,449.19,-25.772735518622802
2016-01-12T00:00:00Z,449.26,449.44,431.83,434.01,197.0142672144356
2016-01-13T00:00:00Z,434.01,437.5,425,432.76,7.445307586395722
2016-01-14T00:00:00Z,432.7,435.27,428,430.03,-209.423894600837
2016-01-15T00:00:00Z,430.04,430.29,357.3,357.53,-171.53737544177173
2016-01-16T00:00:00Z,357.59,391,350.92,388.7,-24.87708075105266
2016-01-17T00:00:00Z,388.7,391,372,378.46,23.640769042313824
2016-01-18T00:00:00Z,378.47,386.1,370.1,384.89,140.98640898325067
2016-01-19T00:00:00Z,384.79,385.5,370,375.27,77.3812649321337
2016-01-20T00:00:00Z,375.28,425.1,369,418.54,120.29404992928627
2016-01-21T00:00:00Z,418.89,424.78,403.21,409.38,249.22009034675142
2016-01-22T00:00:00Z,409.02,413.99,373.86,382.9,150.71482726644814
2016-01-23T00:00:00Z,382.93,398.72,382.55,387.5,-99.45315024744849
2016-01-24T00:00:00Z,387.5,406.93,387.49,403.05,-61.52082660639557
2016-01-25T00:00:00Z,403.04,403.04,386.41,391.4,75.31052220814705
2016-01-26T00:00:00Z,391.4,397,387.78,391.54,68.507564554668
2016-01-27T00:00:00Z,391.7,397.18,390.7,394.79,-51.36924004863314
2016-01-28T00:00:00Z,394.6,395,377.12,379.61,51.24190064794543
2016-01-29T00:00:00Z,379.63,385.05,363.25,378.68,12.984031096993643
2016-01-30T00:00:00Z,378.68,382.04,375,378.46,-51.37943627370534
2016-01-31T00:00:00Z,378.46,382.5,365,367.95,1.8121278518254957
2016-02-01T00:00:00Z,367.89,379,366.26,371.33,-255.5066079295184
